tmax;alpha;dx;dt;stable;nb_iteration;erreur
500.0;2.4e-05;0.0099502487562189;10.0;0;51;6.08345270042408e+43
500.0;2.4e-05;0.0099502487562189;15.0;0;34;3.18236738478113e+34
500.0;2.4e-05;0.0099502487562189;20.0;0;26;9.93858808686751e+28
500.0;2.4e-05;0.0099502487562189;25.0;0;21;7.6091992155576e+24
500.0;2.4e-05;0.0099502487562189;30.0;0;17;7.70528478469111e+20
500.0;2.4e-05;0.0099502487562189;35.0;0;15;1.17417519639938e+19
500.0;2.4e-05;0.0099502487562189;40.0;0;13;7.20964839867824e+16
500.0;2.4e-05;0.0099502487562189;45.0;0;12;8.65048752842139e+15
500.0;2.4e-05;0.0099502487562189;50.0;0;11;709981186482595.0
500.0;2.4e-05;0.0099009900990099;5.0;0;101;1.87113037821972e+55
500.0;2.4e-05;0.0099009900990099;10.0;0;51;1.0650321657322e+44
500.0;2.4e-05;0.0099009900990099;15.0;0;34;4.55168964132954e+34
500.0;2.4e-05;0.0099009900990099;20.0;0;26;1.29866709292286e+29
500.0;2.4e-05;0.0099009900990099;25.0;0;21;9.41316407588053e+24
500.0;2.4e-05;0.0099009900990099;30.0;0;17;9.13355320791103e+20
500.0;2.4e-05;0.0099009900990099;35.0;0;15;1.36239595927718e+19
500.0;2.4e-05;0.0099009900990099;40.0;0;13;8.19168538940968e+16
500.0;2.4e-05;0.0099009900990099;45.0;0;12;9.72547728238915e+15
500.0;2.4e-05;0.0099009900990099;50.0;0;11;789923835738984.0
500.0;2.4e-05;0.00985221674876847;5.0;0;101;6.5240153823717e+55
500.0;2.4e-05;0.00985221674876847;10.0;0;51;1.85821420620643e+44
500.0;2.4e-05;0.00985221674876847;15.0;0;34;6.49698199577722e+34
500.0;2.4e-05;0.00985221674876847;20.0;0;26;1.69446565009099e+29
500.0;2.4e-05;0.00985221674876847;25.0;0;21;1.16314781508064e+25
500.0;2.4e-05;0.00985221674876847;30.0;0;17;1.08167933324713e+21
500.0;2.4e-05;0.00985221674876847;35.0;0;15;1.57955268942672e+19
500.0;2.4e-05;0.00985221674876847;40.0;0;13;9.30128109058137e+16
500.0;2.4e-05;0.00985221674876847;45.0;0;12;1.09274061660219e+16
500.0;2.4e-05;0.00985221674876847;50.0;0;11;878383247378994.0
500.0;2.4e-05;0.00980392156862745;5.0;0;101;2.25372437858882e+56
500.0;2.4e-05;0.00980392156862745;10.0;0;51;3.23123478596244e+44
500.0;2.4e-05;0.00980392156862745;15.0;0;34;9.25503183643422e+34
500.0;2.4e-05;0.00980392156862745;20.0;0;26;2.20768330840999e+29
500.0;2.4e-05;0.00980392156862745;25.0;0;21;1.43562932007051e+25
500.0;2.4e-05;0.00980392156862745;30.0;0;17;1.27988007910983e+21
500.0;2.4e-05;0.00980392156862745;35.0;0;15;1.82990636537131e+19
500.0;2.4e-05;0.00980392156862745;40.0;0;13;1.05542088963863e+17
500.0;2.4e-05;0.00980392156862745;45.0;0;12;1.22704887712646e+16
500.0;2.4e-05;0.00980392156862745;50.0;0;11;976215800164610.0
500.0;2.4e-05;0.00975609756097561;5.0;0;101;7.71484632948393e+56
500.0;2.4e-05;0.00975609756097561;10.0;0;51;5.60015153499194e+44
500.0;2.4e-05;0.00975609756097561;15.0;0;34;1.31577535075656e+35
500.0;2.4e-05;0.00975609756097561;20.0;0;26;2.87221539146387e+29
500.0;2.4e-05;0.00975609756097561;25.0;0;21;1.7699593349363e+25
500.0;2.4e-05;0.00975609756097561;30.0;0;17;1.51306021440943e+21
500.0;2.4e-05;0.00975609756097561;35.0;0;15;2.11831817755985e+19
500.0;2.4e-05;0.00975609756097561;40.0;0;13;1.19680956048002e+17
500.0;2.4e-05;0.00975609756097561;45.0;0;12;1.37704457889504e+16
500.0;2.4e-05;0.00975609756097561;50.0;0;11;1.08435892529197e+15
500.0;2.4e-05;0.00970873786407767;5.0;0;101;2.61733001636035e+57
500.0;2.4e-05;0.00970873786407767;10.0;0;51;9.67404319375585e+44
500.0;2.4e-05;0.00970873786407767;15.0;0;34;1.86695265228946e+35
500.0;2.4e-05;0.00970873786407767;20.0;0;26;3.73147462066351e+29
500.0;2.4e-05;0.00970873786407767;25.0;0;21;2.17973226940313e+25
500.0;2.4e-05;0.00970873786407767;30.0;0;17;1.78716012327225e+21
500.0;2.4e-05;0.00970873786407767;35.0;0;15;2.45033028905752e+19
500.0;2.4e-05;0.00970873786407767;40.0;0;13;1.35626279391144e+17
500.0;2.4e-05;0.00970873786407767;45.0;0;12;1.54446546293035e+16
500.0;2.4e-05;0.00970873786407767;50.0;0;11;1.20383830503559e+15
500.0;2.4e-05;0.00966183574879227;5.0;0;101;8.80150380034629e+57
500.0;2.4e-05;0.00966183574879227;10.0;0;51;1.66575579884418e+45
500.0;2.4e-05;0.00966183574879227;15.0;0;34;2.64388498283407e+35
500.0;2.4e-05;0.00966183574879227;20.0;0;26;4.84098952203374e+29
500.0;2.4e-05;0.00966183574879227;25.0;0;21;2.68143431086677e+25
500.0;2.4e-05;0.00966183574879227;30.0;0;17;2.10908998365395e+21
500.0;2.4e-05;0.00966183574879227;35.0;0;15;2.83225696003948e+19
500.0;2.4e-05;0.00966183574879227;40.0;0;13;1.53597808437498e+17
500.0;2.4e-05;0.00966183574879227;45.0;0;12;1.73123142212545e+16
500.0;2.4e-05;0.00966183574879227;50.0;0;11;1.33577566929818e+15
500.0;2.4e-05;0.00961538461538462;5.0;0;101;2.93415710249097e+58
500.0;2.4e-05;0.00961538461538462;10.0;0;51;2.85908747765267e+45
500.0;2.4e-05;0.00961538461538462;15.0;0;34;3.73696728387071e+35
500.0;2.4e-05;0.00961538461538462;20.0;0;26;6.27169232825679e+29
500.0;2.4e-05;0.00961538461538462;25.0;0;21;3.29503834908077e+25
500.0;2.4e-05;0.00961538461538462;30.0;0;17;2.48688180224885e+21
500.0;2.4e-05;0.00961538461538462;35.0;0;15;3.27128730235771e+19
500.0;2.4e-05;0.00961538461538462;40.0;0;13;1.73840697212464e+17
500.0;2.4e-05;0.00961538461538462;45.0;0;12;1.93946252431234e+16
500.0;2.4e-05;0.00961538461538462;50.0;0;11;1.48139723632867e+15
500.0;4.6e-05;0.0100502512562814;5.0;0;101;2.87701161121372e+87
500.0;4.6e-05;0.0100502512562814;10.0;0;51;8.57034770865191e+58
500.0;4.6e-05;0.0100502512562814;15.0;0;34;2.14253403209649e+44
500.0;4.6e-05;0.0100502512562814;20.0;0;26;2.5941262589518e+36
500.0;4.6e-05;0.0100502512562814;25.0;0;21;6.68618406471902e+30
500.0;4.6e-05;0.0100502512562814;30.0;0;17;4.7237506463395e+25
500.0;4.6e-05;0.0100502512562814;35.0;0;15;1.89954516696935e+23
500.0;4.6e-05;0.0100502512562814;40.0;0;13;3.13421164734269e+20
500.0;4.6e-05;0.0100502512562814;45.0;0;12;1.94240166371957e+19
500.0;4.6e-05;0.0100502512562814;50.0;0;11;8.28487239623178e+17
500.0;4.6e-05;0.01;5.0;0;101;8.92988288277978e+87
500.0;4.6e-05;0.01;10.0;0;51;1.46520573718632e+59
500.0;4.6e-05;0.01;15.0;0;34;3.03747251463862e+44
500.0;4.6e-05;0.01;20.0;0;26;3.37518460400387e+36
500.0;4.6e-05;0.01;25.0;0;21;8.25202788993671e+30
500.0;4.6e-05;0.01;30.0;0;17;5.59206281288162e+25
500.0;4.6e-05;0.01;35.0;0;15;2.20232259641954e+23
500.0;4.6e-05;0.01;40.0;0;13;3.5595383624546e+20
500.0;4.6e-05;0.01;45.0;0;12;2.18325144861384e+19
500.0;4.6e-05;0.01;50.0;0;11;9.21678846006358e+17
500.0;4.6e-05;0.0099502487562189;5.0;0;101;2.75228433961057e+88
500.0;4.6e-05;0.0099502487562189;10.0;0;51;2.49747324320782e+59
500.0;4.6e-05;0.0099502487562189;15.0;0;34;4.29815570422941e+44
500.0;4.6e-05;0.0099502487562189;20.0;0;26;4.38531191129814e+36
500.0;4.6e-05;0.0099502487562189;25.0;0;21;1.01733921990105e+31
500.0;4.6e-05;0.0099502487562189;30.0;0;17;6.61419621243903e+25
500.0;4.6e-05;0.0099502487562189;35.0;0;15;2.55141365706445e+23
500.0;4.6e-05;0.0099502487562189;40.0;0;13;4.03994077131794e+20
500.0;4.6e-05;0.0099502487562189;45.0;0;12;2.45249632974846e+19
500.0;4.6e-05;0.0099502487562189;50.0;0;11;1.02479450616805e+18
500.0;4.6e-05;0.0099009900990099;5.0;0;101;8.42412697114457e+88
500.0;4.6e-05;0.0099009900990099;10.0;0;51;4.24443798264104e+59
500.0;4.6e-05;0.0099009900990099;15.0;0;34;6.07080230602606e+44
500.0;4.6e-05;0.0099009900990099;20.0;0;26;5.68992421639764e+36
500.0;4.6e-05;0.0099009900990099;25.0;0;21;1.25284889096955e+31
500.0;4.6e-05;0.0099009900990099;30.0;0;17;7.81638704067933e+25
500.0;4.6e-05;0.0099009900990099;35.0;0;15;2.95360831966286e+23
500.0;4.6e-05;0.0099009900990099;40.0;0;13;4.58221250468166e+20
500.0;4.6e-05;0.0099009900990099;45.0;0;12;2.75331280148911e+19
500.0;4.6e-05;0.0099009900990099;50.0;0;11;1.13883226826728e+18
500.0;4.6e-05;0.00985221674876847;5.0;0;101;2.56082802818707e+89
500.0;4.6e-05;0.00985221674876847;10.0;0;51;7.19236030153362e+59
500.0;4.6e-05;0.00985221674876847;15.0;0;34;8.55880324976022e+44
500.0;4.6e-05;0.00985221674876847;20.0;0;26;7.37262094290799e+36
500.0;4.6e-05;0.00985221674876847;25.0;0;21;1.54121910951743e+31
500.0;4.6e-05;0.00985221674876847;30.0;0;17;9.22917571157828e+25
500.0;4.6e-05;0.00985221674876847;35.0;0;15;3.4166493971547e+23
500.0;4.6e-05;0.00985221674876847;40.0;0;13;5.1939439816281e+20
500.0;4.6e-05;0.00985221674876847;45.0;0;12;3.08921378491882e+19
500.0;4.6e-05;0.00985221674876847;50.0;0;11;1.26488471161989e+18
500.0;4.6e-05;0.00980392156862745;5.0;0;101;7.73212462645635e+89
500.0;4.6e-05;0.00980392156862745;10.0;0;51;1.21525968337134e+60
500.0;4.6e-05;0.00980392156862745;15.0;0;34;1.20445810922975e+45
500.0;4.6e-05;0.00980392156862745;20.0;0;26;9.54010266537228e+36
500.0;4.6e-05;0.00980392156862745;25.0;0;21;1.89394675945732e+31
500.0;4.6e-05;0.00980392156862745;30.0;0;17;1.08880853270735e+26
500.0;4.6e-05;0.00980392156862745;35.0;0;15;3.94936034775732e+23
500.0;4.6e-05;0.00980392156862745;40.0;0;13;5.88361108450323e+20
500.0;4.6e-05;0.00980392156862745;45.0;0;12;3.46408227893103e+19
500.0;4.6e-05;0.00980392156862745;50.0;0;11;1.40414735353553e+18
500.0;4.6e-05;0.00975609756097561;5.0;0;101;2.3190943261784e+90
500.0;4.6e-05;0.00975609756097561;10.0;0;51;2.04751653729191e+60
500.0;4.6e-05;0.00975609756097561;15.0;0;34;1.69196203720318e+45
500.0;4.6e-05;0.00975609756097561;20.0;0;26;1.23283824239402e+37
500.0;4.6e-05;0.00975609756097561;25.0;0;21;2.3249502306757e+31
500.0;4.6e-05;0.00975609756097561;30.0;0;17;1.28344027849265e+26
500.0;4.6e-05;0.00975609756097561;35.0;0;15;4.56178943679907e+23
500.0;4.6e-05;0.00975609756097561;40.0;0;13;6.66067317726069e+20
500.0;4.6e-05;0.00975609756097561;45.0;0;12;3.88220818151114e+19
500.0;4.6e-05;0.00975609756097561;50.0;0;11;1.55792775573024e+18
500.0;4.6e-05;0.00970873786407767;5.0;0;101;6.90997631984184e+90
500.0;4.6e-05;0.00970873786407767;10.0;0;51;3.44001573657293e+60
500.0;4.6e-05;0.00970873786407767;15.0;0;34;2.37256542599423e+45
500.0;4.6e-05;0.00970873786407767;20.0;0;26;1.5910621368268e+37
500.0;4.6e-05;0.00970873786407767;25.0;0;21;2.85106300608941e+31
500.0;4.6e-05;0.00970873786407767;30.0;0;17;1.51160774078535e+26
500.0;4.6e-05;0.00970873786407767;35.0;0;15;5.26537225212747e+23
500.0;4.6e-05;0.00970873786407767;40.0;0;13;7.53568139701144e+20
500.0;4.6e-05;0.00970873786407767;45.0;0;12;4.34832856163481e+19
500.0;4.6e-05;0.00970873786407767;50.0;0;11;1.72765538457639e+18
500.0;4.6e-05;0.00966183574879227;5.0;0;101;2.04554938230789e+91
500.0;4.6e-05;0.00966183574879227;10.0;0;51;5.76344150621609e+60
500.0;4.6e-05;0.00966183574879227;15.0;0;34;3.32110587269312e+45
500.0;4.6e-05;0.00966183574879227;20.0;0;26;2.05070016995886e+37
500.0;4.6e-05;0.00966183574879227;25.0;0;21;3.49262454897062e+31
500.0;4.6e-05;0.00966183574879227;30.0;0;17;1.77887540428393e+26
500.0;4.6e-05;0.00966183574879227;35.0;0;15;6.0731147992467e+23
500.0;4.6e-05;0.00966183574879227;40.0;0;13;8.5203982357177e+20
500.0;4.6e-05;0.00966183574879227;45.0;0;12;4.8676716854229e+19
500.0;4.6e-05;0.00966183574879227;50.0;0;11;1.91489228335804e+18
500.0;4.6e-05;0.00961538461538462;5.0;0;101;6.01664785057527e+91
500.0;4.6e-05;0.00961538461538462;10.0;0;51;9.62953524928052e+60
500.0;4.6e-05;0.00961538461538462;15.0;0;34;4.64079431188891e+45
500.0;4.6e-05;0.00961538461538462;20.0;0;26;2.6397151907168e+37
500.0;4.6e-05;0.00961538461538462;25.0;0;21;4.2741870266058e+31
500.0;4.6e-05;0.00961538461538462;30.0;0;17;2.09169599195047e+26
500.0;4.6e-05;0.00961538461538462;35.0;0;15;6.99979965911191e+23
500.0;4.6e-05;0.00961538461538462;40.0;0;13;9.6279295237876e+20
500.0;4.6e-05;0.00961538461538462;45.0;0;12;5.44600512519669e+19
500.0;4.6e-05;0.00961538461538462;50.0;0;11;2.12134461886459e+18
500.0;6.8e-05;0.0100502512562814;5.0;0;101;2.15197939805643e+106
500.0;6.8e-05;0.0100502512562814;10.0;0;51;1.0204994505855e+68
500.0;6.8e-05;0.0100502512562814;15.0;0;34;1.93596554864242e+50
500.0;6.8e-05;0.0100502512562814;20.0;0;26;8.57430805039332e+40
500.0;6.8e-05;0.0100502512562814;25.0;0;21;2.8734254210659e+34
500.0;6.8e-05;0.0100502512562814;30.0;0;17;4.04102538899598e+28
500.0;6.8e-05;0.0100502512562814;35.0;0;15;7.24727115052545e+25
500.0;6.8e-05;0.0100502512562814;40.0;0;13;5.36788797345212e+22
500.0;6.8e-05;0.0100502512562814;45.0;0;12;2.22596022502879e+21
500.0;6.8e-05;0.0100502512562814;50.0;0;11;6.3668789236953e+19
500.0;6.8e-05;0.01;5.0;0;101;6.39383574139481e+106
500.0;6.8e-05;0.01;10.0;0;51;1.72718497098421e+68
500.0;6.8e-05;0.01;15.0;0;34;2.73265553508954e+50
500.0;6.8e-05;0.01;20.0;0;26;1.11282476699032e+41
500.0;6.8e-05;0.01;25.0;0;21;3.540681398964e+34
500.0;6.8e-05;0.01;30.0;0;17;4.77866212061922e+28
500.0;6.8e-05;0.01;35.0;0;15;8.39555650096497e+25
500.0;6.8e-05;0.01;40.0;0;13;6.09252446604989e+22
500.0;6.8e-05;0.01;45.0;0;12;2.50068370552241e+21
500.0;6.8e-05;0.01;50.0;0;11;7.0800346177197e+19
500.0;6.8e-05;0.0099502487562189;5.0;0;101;1.88776714488537e+107
500.0;6.8e-05;0.0099502487562189;10.0;0;51;2.91498437721581e+68
500.0;6.8e-05;0.0099502487562189;15.0;0;34;3.85023054439525e+50
500.0;6.8e-05;0.0099502487562189;20.0;0;26;1.44233975601091e+41
500.0;6.8e-05;0.0099502487562189;25.0;0;21;4.35819962087617e+34
500.0;6.8e-05;0.0099502487562189;30.0;0;17;5.64609487424235e+28
500.0;6.8e-05;0.0099502487562189;35.0;0;15;9.71848336025347e+25
500.0;6.8e-05;0.0099502487562189;40.0;0;13;6.910527292897e+22
500.0;6.8e-05;0.0099502487562189;45.0;0;12;2.80765274362704e+21
500.0;6.8e-05;0.0099502487562189;50.0;0;11;7.86883305747816e+19
500.0;6.8e-05;0.0099009900990099;5.0;0;101;5.5390116483266e+107
500.0;6.8e-05;0.0099009900990099;10.0;0;51;4.90589776737623e+68
500.0;6.8e-05;0.0099009900990099;15.0;0;34;5.4151631745211e+50
500.0;6.8e-05;0.0099009900990099;20.0;0;26;1.86692821096281e+41
500.0;6.8e-05;0.0099009900990099;25.0;0;21;5.35877576742393e+34
500.0;6.8e-05;0.0099009900990099;30.0;0;17;6.66531943005785e+28
500.0;6.8e-05;0.0099009900990099;35.0;0;15;1.12415158313441e+26
500.0;6.8e-05;0.0099009900990099;40.0;0;13;7.83335881613116e+22
500.0;6.8e-05;0.0099009900990099;45.0;0;12;3.1504595043887e+21
500.0;6.8e-05;0.0099009900990099;50.0;0;11;8.74085308595337e+19
500.0;6.8e-05;0.00985221674876847;5.0;0;101;1.61527226035978e+108
500.0;6.8e-05;0.00985221674876847;10.0;0;51;8.23377476240235e+68
500.0;6.8e-05;0.00985221674876847;15.0;0;34;7.60269521624612e+50
500.0;6.8e-05;0.00985221674876847;20.0;0;26;2.41330925016056e+41
500.0;6.8e-05;0.00985221674876847;25.0;0;21;6.58213854869001e+34
500.0;6.8e-05;0.00985221674876847;30.0;0;17;7.86191781155383e+28
500.0;6.8e-05;0.00985221674876847;35.0;0;15;1.29936727867594e+26
500.0;6.8e-05;0.00985221674876847;40.0;0;13;8.87381973263344e+22
500.0;6.8e-05;0.00985221674876847;45.0;0;12;3.53307510439026e+21
500.0;6.8e-05;0.00985221674876847;50.0;0;11;9.70438886718179e+19
500.0;6.8e-05;0.00980392156862745;5.0;0;101;4.68188641090341e+108
500.0;6.8e-05;0.00980392156862745;10.0;0;51;1.37813200420618e+69
500.0;6.8e-05;0.00980392156862745;15.0;0;34;1.06552330262695e+51
500.0;6.8e-05;0.00980392156862745;20.0;0;26;3.11551336739167e+41
500.0;6.8e-05;0.00980392156862745;25.0;0;21;8.0763683823835e+34
500.0;6.8e-05;0.00980392156862745;30.0;0;17;9.26562023196885e+28
500.0;6.8e-05;0.00980392156862745;35.0;0;15;1.50080022947951e+26
500.0;6.8e-05;0.00980392156862745;40.0;0;13;1.00461973868361e+23
500.0;6.8e-05;0.00980392156862745;45.0;0;12;3.9598873758787e+21
500.0;6.8e-05;0.00980392156862745;50.0;0;11;1.07685132927026e+20
500.0;6.8e-05;0.00975609756097561;5.0;0;101;1.34892925922135e+109
500.0;6.8e-05;0.00975609756097561;10.0;0;51;2.30041877059184e+69
500.0;6.8e-05;0.00975609756097561;15.0;0;34;1.49075285853486e+51
500.0;6.8e-05;0.00975609756097561;20.0;0;26;4.01682966496847e+41
500.0;6.8e-05;0.00975609756097561;25.0;0;21;9.89959687214662e+34
500.0;6.8e-05;0.00975609756097561;30.0;0;17;1.09109515692724e+29
500.0;6.8e-05;0.00975609756097561;35.0;0;15;1.73221164850127e+26
500.0;6.8e-05;0.00975609756097561;40.0;0;13;1.13664296483634e+23
500.0;6.8e-05;0.00975609756097561;45.0;0;12;4.43574217619473e+21
500.0;6.8e-05;0.00975609756097561;50.0;0;11;1.19431466482889e+20
500.0;6.8e-05;0.00970873786407767;5.0;0;101;3.86350554824534e+109
500.0;6.8e-05;0.00970873786407767;10.0;0;51;3.82965738350443e+69
500.0;6.8e-05;0.00970873786407767;15.0;0;34;2.08210936430845e+51
500.0;6.8e-05;0.00970873786407767;20.0;0;26;5.17225762964858e+41
500.0;6.8e-05;0.00970873786407767;25.0;0;21;1.21220408069256e+35
500.0;6.8e-05;0.00970873786407767;30.0;0;17;1.28379745602806e+29
500.0;6.8e-05;0.00970873786407767;35.0;0;15;1.99787941901028e+26
500.0;6.8e-05;0.00970873786407767;40.0;0;13;1.28522858975907e+23
500.0;6.8e-05;0.00970873786407767;45.0;0;12;4.96598855509586e+21
500.0;6.8e-05;0.00970873786407767;50.0;0;11;1.3239130947818e+20
500.0;6.8e-05;0.00966183574879227;5.0;0;101;1.10009021039385e+110
500.0;6.8e-05;0.00966183574879227;10.0;0;51;6.35861241393622e+69
500.0;6.8e-05;0.00966183574879227;15.0;0;34;2.90311572175977e+51
500.0;6.8e-05;0.00966183574879227;20.0;0;26;6.65159058202147e+41
500.0;6.8e-05;0.00966183574879227;25.0;0;21;1.48284343285221e+35
500.0;6.8e-05;0.00966183574879227;30.0;0;17;1.50931435878877e+29
500.0;6.8e-05;0.00966183574879227;35.0;0;15;2.30266595483776e+26
500.0;6.8e-05;0.00966183574879227;40.0;0;13;1.45235668063226e+23
500.0;6.8e-05;0.00966183574879227;45.0;0;12;5.5565281183606e+21
500.0;6.8e-05;0.00966183574879227;50.0;0;11;1.46683103703472e+20
500.0;6.8e-05;0.00961538461538462;5.0;0;101;3.11429128894955e+110
500.0;6.8e-05;0.00961538461538462;10.0;0;51;1.05299538935886e+70
500.0;6.8e-05;0.00961538461538462;15.0;0;34;4.04106368920712e+51
500.0;6.8e-05;0.00961538461538462;20.0;0;26;8.54328906684339e+41
500.0;6.8e-05;0.00961538461538462;25.0;0;21;1.81209346105607e+35
500.0;6.8e-05;0.00961538461538462;30.0;0;17;1.77302848410159e+29
500.0;6.8e-05;0.00961538461538462;35.0;0;15;2.6520945691181e+26
500.0;6.8e-05;0.00961538461538462;40.0;0;13;1.64023247575588e+23
500.0;6.8e-05;0.00961538461538462;45.0;0;12;6.21386895384274e+21
500.0;6.8e-05;0.00961538461538462;50.0;0;11;1.62436182676061e+20
500.0;9.0e-05;0.0100502512562814;5.0;0;101;3.06343723291021e+119
500.0;9.0e-05;0.0100502512562814;10.0;0;51;2.68015508706891e+74
500.0;9.0e-05;0.0100502512562814;15.0;0;34;3.30554657755963e+54
500.0;9.0e-05;0.0100502512562814;20.0;0;26;1.41879088953845e+44
500.0;9.0e-05;0.0100502512562814;25.0;0;21;1.12098638822032e+37
500.0;9.0e-05;0.0100502512562814;30.0;0;17;5.00713904236424e+30
500.0;9.0e-05;0.0100502512562814;35.0;0;15;5.05976079323059e+27
500.0;9.0e-05;0.0100502512562814;40.0;0;13;2.11859717285227e+24
500.0;9.0e-05;0.0100502512562814;45.0;0;12;6.60108996335968e+22
500.0;9.0e-05;0.0100502512562814;50.0;0;11;1.42024922422694e+21
500.0;9.0e-05;0.01;5.0;0;101;8.91209493622535e+119
500.0;9.0e-05;0.01;10.0;0;51;4.51348242014197e+74
500.0;9.0e-05;0.01;15.0;0;34;4.65562902353686e+54
500.0;9.0e-05;0.01;20.0;0;26;1.83908670321864e+44
500.0;9.0e-05;0.01;25.0;0;21;1.3801797356945e+37
500.0;9.0e-05;0.01;30.0;0;17;5.91788008346782e+30
500.0;9.0e-05;0.01;35.0;0;15;5.85900994900128e+27
500.0;9.0e-05;0.01;40.0;0;13;2.40383347931943e+24
500.0;9.0e-05;0.01;45.0;0;12;7.41384560251271e+22
500.0;9.0e-05;0.01;50.0;0;11;1.57898970047578e+21
500.0;9.0e-05;0.0099502487562189;5.0;0;101;2.57728781536261e+120
500.0;9.0e-05;0.0099502487562189;10.0;0;51;7.57999101313672e+74
500.0;9.0e-05;0.0099502487562189;15.0;0;34;6.54549688871539e+54
500.0;9.0e-05;0.0099502487562189;20.0;0;26;2.38071485699499e+44
500.0;9.0e-05;0.0099502487562189;25.0;0;21;1.69749939794588e+37
500.0;9.0e-05;0.0099502487562189;30.0;0;17;6.98832942885613e+30
500.0;9.0e-05;0.0099502487562189;35.0;0;15;6.77946210620182e+27
500.0;9.0e-05;0.0099502487562189;40.0;0;13;2.7257279739652e+24
500.0;9.0e-05;0.0099502487562189;45.0;0;12;8.32178310435593e+22
500.0;9.0e-05;0.0099502487562189;50.0;0;11;1.75453326352082e+21
500.0;9.0e-05;0.0099009900990099;5.0;0;101;7.40949129493562e+120
500.0;9.0e-05;0.0099009900990099;10.0;0;51;1.26953185530902e+75
500.0;9.0e-05;0.0099009900990099;15.0;0;34;9.18637420905179e+54
500.0;9.0e-05;0.0099009900990099;20.0;0;26;3.07779661463571e+44
500.0;9.0e-05;0.0099009900990099;25.0;0;21;2.08558082947455e+37
500.0;9.0e-05;0.0099009900990099;30.0;0;17;8.2454630996879e+30
500.0;9.0e-05;0.0099009900990099;35.0;0;15;7.8387404228043e+27
500.0;9.0e-05;0.0099009900990099;40.0;0;13;3.0887702460126e+24
500.0;9.0e-05;0.0099009900990099;45.0;0;12;9.33548316244613e+22
500.0;9.0e-05;0.0099009900990099;50.0;0;11;1.94856024727627e+21
500.0;9.0e-05;0.00985221674876847;5.0;0;101;2.11780386409162e+121
500.0;9.0e-05;0.00985221674876847;10.0;0;51;2.12055309489049e+75
500.0;9.0e-05;0.00985221674876847;15.0;0;34;1.28703649997267e+55
500.0;9.0e-05;0.00985221674876847;20.0;0;26;3.97379729741882e+44
500.0;9.0e-05;0.00985221674876847;25.0;0;21;2.55972025590584e+37
500.0;9.0e-05;0.00985221674876847;30.0;0;17;9.72064150095732e+30
500.0;9.0e-05;0.00985221674876847;35.0;0;15;9.05692170016968e+27
500.0;9.0e-05;0.00985221674876847;40.0;0;13;3.49797288748782e+24
500.0;9.0e-05;0.00985221674876847;45.0;0;12;1.04666404258172e+23
500.0;9.0e-05;0.00985221674876847;50.0;0;11;2.16290929857437e+21
500.0;9.0e-05;0.00980392156862745;5.0;0;101;6.01844013016845e+121
500.0;9.0e-05;0.00980392156862745;10.0;0;51;3.53262703392514e+75
500.0;9.0e-05;0.00980392156862745;15.0;0;34;1.80007520228941e+55
500.0;9.0e-05;0.00980392156862745;20.0;0;26;5.12401706081555e+44
500.0;9.0e-05;0.00980392156862745;25.0;0;21;3.13841709533012e+37
500.0;9.0e-05;0.00980392156862745;30.0;0;17;1.1450294359354e+31
500.0;9.0e-05;0.00980392156862745;35.0;0;15;1.04568630218319e+28
500.0;9.0e-05;0.00980392156862745;40.0;0;13;3.95892932665375e+24
500.0;9.0e-05;0.00980392156862745;45.0;0;12;1.17281742995502e+23
500.0;9.0e-05;0.00980392156862745;50.0;0;11;2.39959138666213e+21
500.0;9.0e-05;0.00975609756097561;5.0;0;101;1.70063649658178e+122
500.0;9.0e-05;0.00975609756097561;10.0;0;51;5.86950889500806e+75
500.0;9.0e-05;0.00975609756097561;15.0;0;34;2.51333975824468e+55
500.0;9.0e-05;0.00975609756097561;20.0;0;26;6.59872768485824e+44
500.0;9.0e-05;0.00975609756097561;25.0;0;21;3.84402335308762e+37
500.0;9.0e-05;0.00975609756097561;30.0;0;17;1.34767083925476e+31
500.0;9.0e-05;0.00975609756097561;35.0;0;15;1.20645699040515e+28
500.0;9.0e-05;0.00975609756097561;40.0;0;13;4.47787771846897e+24
500.0;9.0e-05;0.00975609756097561;45.0;0;12;1.31343501288864e+23
500.0;9.0e-05;0.00975609756097561;50.0;0;11;2.6608049731371e+21
500.0;9.0e-05;0.00970873786407767;5.0;0;101;4.77855253224978e+122
500.0;9.0e-05;0.00970873786407767;10.0;0;51;9.72687052252096e+75
500.0;9.0e-05;0.00970873786407767;15.0;0;34;3.50332244518069e+55
500.0;9.0e-05;0.00970873786407767;20.0;0;26;8.48711833263384e+44
500.0;9.0e-05;0.00970873786407767;25.0;0;21;4.70352038409539e+37
500.0;9.0e-05;0.00970873786407767;30.0;0;17;1.58489324848059e+31
500.0;9.0e-05;0.00970873786407767;35.0;0;15;1.39096109859762e+28
500.0;9.0e-05;0.00970873786407767;40.0;0;13;5.06177149141069e+24
500.0;9.0e-05;0.00970873786407767;45.0;0;12;1.47009116808913e+23
500.0;9.0e-05;0.00970873786407767;50.0;0;11;2.94895243194712e+21
500.0;9.0e-05;0.00966183574879227;5.0;0;101;1.33526062324669e+123
500.0;9.0e-05;0.00966183574879227;10.0;0;51;1.60776939371458e+76
500.0;9.0e-05;0.00966183574879227;15.0;0;34;4.87511486680042e+55
